,New York City,Westchester,Nassau,Rockland,Saratoga,Suffolk,Ulster,Monroe,Albany,Delaware,Dutchess,Herkimer,Orange,Schenectady,Broome,Tioga,Tompkins,Erie,Greene,Montgomery,Putnam,Allegany,Onondaga,Ontario,Clinton,Rensselaer,Sullivan,Wyoming,Chenango,Essex,Hamilton,Jefferson,Livingston,Warren,Washington,Schoharie,Wayne,Columbia,Fulton,Genesee,Niagara,Oneida,Steuben,Cortland,Madison,St. Lawrence,Cayuga,Oswego,Otsego,Chemung,Orleans,Chautauqua,Franklin,Cattaraugus,Schuyler,Lewis,Unknown,Seneca,Yates
2021-03-11,30068,2139,2974,695,149,3145,233,1001,336,33,415,107,655,183,340,56,43,1627,71,107,87,82,642,90,28,132,60,49,70,26,2,63,57,55,54,13,65,96,85,120,320,483,139,60,85,92,90,89,44,131,82,128,12,78,12,30,,54,26
2021-03-12,30116,2142,2977,697,150,3150,233,1001,337,33,417,107,657,184,340,56,43,1627,71,107,87,82,642,90,28,132,60,49,70,26,2,63,57,55,54,13,65,96,85,120,320,483,139,60,85,92,90,89,44,131,82,128,12,79,12,30,,54,26
2021-03-13,30174,2145,2981,698,151,3155,233,1003,338,34,418,107,657,184,341,56,47,1628,71,107,87,82,644,90,28,132,62,49,70,26,2,63,57,55,54,13,65,96,85,120,321,485,140,60,85,92,90,89,44,131,82,129,12,79,12,30,,55,26
2021-03-14,30258,2146,2986,699,151,3158,233,1004,339,34,418,107,659,185,341,56,47,1630,71,107,87,82,645,90,28,132,62,49,70,26,2,63,57,55,54,13,65,97,85,120,321,486,140,60,85,92,90,89,44,131,82,129,12,79,12,31,,55,26
2021-03-15,30303,2149,2987,700,151,3162,233,1005,339,34,418,107,661,185,341,56,47,1631,71,107,88,82,645,90,29,132,62,49,70,26,2,63,57,55,54,13,65,97,85,120,323,486,140,60,85,92,90,89,44,131,82,129,12,79,12,31,,55,26
2021-03-16,30366,2152,2992,704,151,3170,233,1007,339,34,418,107,661,185,341,56,47,1632,71,107,88,82,646,90,29,132,62,49,70,26,2,63,57,55,54,13,65,97,85,120,323,486,140,60,85,92,90,89,44,131,82,129,12,79,12,31,,55,26
2021-03-17,30406,2155,2998,705,151,3176,233,1008,339,34,418,107,661,186,341,56,47,1633,72,107,88,82,646,90,29,133,62,49,71,26,2,63,57,55,54,13,65,97,85,120,323,486,140,60,85,92,90,89,44,131,82,129,12,79,12,31,,55,26
2021-03-18,30471,2159,3000,706,151,3185,233,1010,339,34,418,107,661,186,341,56,47,1634,72,108,88,82,646,90,29,133,62,49,71,26,2,63,57,55,54,13,65,97,85,120,323,487,140,60,85,92,90,89,44,131,82,129,12,79,12,32,,55,26
2021-03-19,30519,2162,3006,708,151,3194,233,1010,339,34,419,107,663,186,341,56,47,1636,72,108,88,82,646,90,29,133,63,49,71,26,2,63,57,55,54,13,65,97,85,120,323,487,140,60,85,93,90,89,44,131,82,129,12,79,12,32,,55,26
2021-03-20,30564,2163,3012,709,152,3198,234,1011,339,34,420,107,664,186,341,56,48,1637,72,108,88,82,647,90,30,133,63,49,71,26,2,63,57,55,54,13,65,97,85,120,323,487,140,60,85,93,90,89,44,131,82,130,12,79,12,33,,55,26
2021-03-21,30564,2168,3017,710,153,3202,234,1012,339,34,420,107,664,186,342,56,48,1640,72,108,89,82,648,90,30,133,64,49,71,26,2,63,57,55,54,13,65,97,85,120,324,487,140,60,85,93,90,89,44,131,82,130,12,79,12,33,,56,26
2021-03-22,30564,2171,3017,710,154,3207,235,1013,339,34,420,107,664,186,342,56,48,1640,73,109,89,82,648,90,30,133,64,49,71,26,2,63,58,55,54,13,65,97,85,120,326,488,140,60,85,93,90,89,44,131,82,130,12,79,12,33,,56,26
2021-03-23,30564,2176,3021,711,154,3209,236,1013,339,34,421,107,664,186,342,56,48,1640,73,109,89,82,648,90,30,133,64,49,72,26,2,63,58,55,54,13,66,97,85,120,326,490,140,60,85,93,90,89,44,131,82,130,12,79,12,33,,56,26
2021-03-24,30793,2181,3026,712,154,3214,236,1014,339,34,422,107,664,186,342,56,48,1642,73,110,89,82,649,90,30,133,64,49,72,26,2,63,58,55,54,13,66,97,85,121,326,491,140,60,85,94,90,89,44,131,82,130,12,79,12,33,,56,26
2021-03-25,30852,2182,3029,713,154,3217,236,1014,339,34,422,107,665,186,342,56,48,1644,73,111,89,82,650,90,30,133,64,49,72,26,2,63,58,55,54,13,66,97,85,121,326,492,140,60,85,94,90,89,45,131,82,130,12,79,12,33,,56,26
2021-03-26,30898,2183,3029,713,154,3221,236,1015,339,34,423,107,665,187,342,57,48,1645,73,111,89,82,651,90,30,133,64,49,72,26,2,63,58,55,54,13,66,97,85,121,327,492,140,60,85,94,90,89,45,131,82,130,12,79,12,33,,56,26
2021-03-27,30949,2188,3032,713,154,3229,236,1017,340,34,423,107,668,187,343,57,49,1647,73,112,90,82,651,90,30,133,64,49,72,26,2,63,58,55,55,14,66,97,85,121,327,493,140,60,85,94,90,89,46,131,82,130,12,79,12,33,,56,26
2021-03-28,31026,2190,3034,714,154,3232,236,1017,340,34,425,107,669,187,343,57,49,1648,73,112,90,82,652,90,30,133,64,49,72,26,2,63,58,55,55,14,66,97,85,121,328,493,140,60,85,94,90,89,46,131,82,130,12,79,12,33,,56,26
2021-03-29,31117,2194,3038,714,154,3235,237,1018,340,34,425,107,670,187,343,57,49,1651,73,112,90,82,654,90,30,133,64,49,72,26,2,63,58,55,55,14,66,98,85,121,328,493,140,60,85,94,90,89,46,131,82,130,12,79,12,33,,56,26
2021-03-30,31142,2198,3046,714,155,3243,237,1018,340,34,425,107,670,187,343,57,49,1652,73,112,90,82,654,90,30,133,64,49,72,26,2,63,58,55,55,14,66,98,85,121,328,494,140,60,85,94,90,89,46,131,82,130,12,79,12,33,,56,26
2021-03-31,31209,2198,3051,719,155,3250,238,1020,340,34,425,107,672,187,343,57,49,1654,73,112,90,82,654,90,30,133,64,50,72,26,2,63,58,55,55,14,66,98,85,121,329,494,140,60,85,94,90,89,46,131,83,130,12,79,12,33,,56,26
2021-04-01,31262,2203,3055,721,155,3257,239,1020,340,34,425,107,677,187,344,57,49,1657,73,112,90,82,654,90,30,133,65,50,72,26,2,63,58,55,55,14,66,98,85,121,329,494,140,60,85,94,90,89,46,131,83,130,12,79,12,33,,56,26
2021-04-02,31316,2208,3057,721,156,3259,239,1020,340,34,426,107,680,187,344,57,49,1660,73,112,90,82,655,90,30,133,66,50,72,26,2,63,58,55,55,14,66,98,85,121,330,494,140,60,85,94,90,89,46,131,83,130,12,79,12,33,,56,26
2021-04-03,31388,2210,3061,723,156,3263,239,1021,340,34,426,107,682,188,345,57,49,1663,73,113,90,82,656,90,30,133,66,50,72,26,2,63,58,55,55,14,66,98,85,121,331,494,140,60,85,94,90,89,46,131,83,130,12,79,13,33,,56,26
2021-04-04,31449,2214,3061,724,157,3270,239,1021,340,34,426,107,682,188,345,58,49,1666,73,113,90,82,656,91,30,134,66,50,72,26,2,63,58,55,55,15,66,98,85,121,331,494,140,60,85,94,90,90,46,131,83,130,12,79,13,33,,56,26
2021-04-05,31500,2215,3066,724,157,3275,239,1023,340,34,426,107,682,188,346,58,49,1666,73,114,90,82,657,91,30,135,67,50,72,26,2,63,58,55,55,15,66,98,85,121,331,495,140,60,85,94,90,90,46,131,83,131,12,79,13,33,,56,26
2021-04-06,31531,2218,3069,725,157,3277,239,1023,340,34,426,107,683,189,346,58,49,1666,73,114,90,82,657,91,31,135,67,50,72,26,2,63,58,55,55,15,66,99,85,121,331,495,140,60,85,94,90,90,46,131,83,131,12,79,13,33,,56,26
2021-04-07,31598,2219,3074,728,157,3283,239,1023,340,35,428,107,683,189,346,58,49,1669,74,114,91,82,657,91,31,135,67,50,72,26,2,63,58,55,55,15,66,99,85,121,331,496,141,60,85,94,90,90,46,132,83,131,12,79,13,33,,56,26
2021-04-08,31641,2221,3078,728,158,3284,239,1024,340,35,428,107,685,189,346,58,49,1670,74,114,91,82,657,91,31,135,67,50,72,26,2,63,58,55,55,15,66,99,85,121,331,497,141,60,85,94,90,90,46,132,83,131,12,79,13,33,,56,26
2021-04-09,31694,2226,3085,729,158,3289,240,1024,340,35,428,107,685,189,347,58,49,1671,74,114,91,82,658,91,31,135,68,50,72,26,2,63,58,55,55,15,66,99,85,121,331,497,141,60,85,94,90,90,46,133,83,131,12,79,13,33,,56,26
2021-04-10,31731,2228,3087,730,159,3294,241,1026,341,35,429,107,688,189,347,58,49,1673,74,114,91,83,658,91,31,135,68,51,72,26,2,63,58,55,55,15,66,99,86,121,332,497,141,60,85,94,90,90,46,133,83,131,12,79,13,33,,56,26
2021-04-11,31792,2231,3092,730,159,3295,241,1026,341,36,430,107,690,189,348,58,49,1677,74,114,91,83,659,91,31,135,68,51,73,26,2,63,58,55,55,15,67,99,86,121,332,497,141,60,85,94,90,90,46,133,83,131,12,80,13,33,,56,26
2021-04-12,31853,2234,3095,730,159,3298,241,1030,342,36,430,107,691,190,348,58,49,1681,74,114,91,83,659,91,32,135,68,51,73,26,2,63,58,55,55,15,67,99,86,121,332,497,141,60,85,94,90,90,46,133,83,132,12,80,13,33,,56,26
2021-04-13,31887,2235,3097,733,160,3300,241,1032,343,36,432,107,692,190,348,58,49,1683,74,114,91,83,659,91,32,136,68,51,73,26,2,63,58,55,55,15,67,99,86,121,332,497,141,60,85,94,90,90,46,133,83,132,12,80,13,33,,56,26
2021-04-14,31957,2236,3102,736,160,3303,241,1033,343,36,433,107,692,192,348,58,49,1689,74,114,91,83,660,91,32,136,68,51,73,26,2,63,58,56,55,15,67,99,86,121,332,497,141,60,85,94,90,90,46,133,83,132,12,80,13,33,,56,26
2021-04-15,32006,2238,3106,739,160,3307,241,1034,343,36,433,107,694,192,348,58,49,1694,74,115,91,83,661,91,32,136,68,51,74,26,2,63,58,56,55,15,67,99,86,121,332,497,141,60,85,94,90,90,46,133,83,132,12,80,13,33,,56,26
2021-04-16,32040,2240,3111,740,160,3310,241,1034,343,36,433,107,694,192,348,58,49,1697,74,115,91,83,661,92,32,136,68,51,74,26,2,64,58,56,55,15,67,99,86,121,333,497,141,60,85,94,90,90,46,133,83,133,12,81,13,33,,56,26
2021-04-17,32085,2242,3116,741,160,3311,241,1034,344,36,435,107,695,192,348,58,49,1703,74,116,91,83,661,92,32,136,68,51,74,26,2,64,58,56,55,15,67,99,86,121,333,497,141,60,85,95,90,90,47,133,83,133,12,81,14,34,,56,26
2021-04-18,32114,2245,3116,741,160,3314,241,1034,345,36,435,107,696,192,348,58,49,1706,74,116,91,83,661,92,32,136,68,51,74,26,2,65,58,56,55,15,67,99,86,121,333,497,141,60,86,95,90,90,47,133,83,134,12,81,14,34,,56,26
2021-04-19,32140,2246,3118,742,161,3316,241,1035,346,36,435,107,696,193,348,58,49,1710,74,116,91,83,661,92,32,136,68,51,74,26,2,65,58,56,55,16,67,99,87,121,333,498,142,60,86,95,90,90,47,133,83,135,12,81,14,34,,56,26
2021-04-20,32178,2246,3120,742,161,3322,243,1036,346,36,437,107,696,193,348,58,49,1712,74,117,91,83,661,92,32,136,70,51,74,26,2,65,58,56,55,16,67,99,88,121,335,498,142,60,86,95,90,90,47,133,83,136,12,82,14,34,,56,26
2021-04-21,32200,2246,3121,744,163,3323,244,1036,347,37,438,107,698,193,348,58,49,1718,74,117,91,83,663,92,33,136,70,51,74,26,2,65,58,56,55,16,67,100,88,121,335,498,142,60,86,95,90,90,47,133,83,137,12,82,14,34,,56,26
2021-04-22,32253,2248,3121,745,163,3327,245,1038,347,37,439,107,698,193,349,59,49,1721,74,117,91,83,663,92,33,137,70,51,74,26,2,65,58,56,55,16,67,100,89,121,335,498,142,60,86,95,90,90,47,133,83,137,12,82,14,34,,56,26
2021-04-23,32295,2248,3123,746,164,3330,246,1040,347,37,439,107,698,193,350,60,49,1723,74,117,91,83,664,92,33,137,70,51,75,26,2,65,58,57,56,16,67,100,90,121,336,498,142,60,86,95,90,90,47,133,83,137,12,82,14,34,,56,26
2021-04-24,32344,2248,3123,746,164,3332,247,1042,347,37,439,107,698,193,351,60,49,1724,74,118,91,83,664,92,33,137,70,51,75,26,2,65,58,57,55,16,67,100,90,121,336,499,142,60,87,95,90,90,47,133,83,137,12,82,14,34,,56,26
2021-04-25,32375,2249,3127,746,164,3335,247,1042,347,37,440,107,699,194,352,61,50,1729,74,118,91,83,664,92,33,137,71,51,75,26,2,65,58,57,55,16,67,100,90,121,336,499,142,60,88,95,90,90,47,133,83,137,12,82,14,34,,56,26
2021-04-26,32392,2250,3132,746,164,3338,248,1044,347,37,441,107,700,194,352,61,50,1732,74,119,91,84,664,92,33,137,71,51,75,26,2,65,58,57,55,16,67,100,90,121,337,499,143,60,88,95,91,90,47,133,83,137,12,83,14,34,,56,26
2021-04-27,32456,2251,3135,746,164,3340,249,1044,347,37,441,107,701,194,352,61,50,1735,74,119,91,84,664,92,33,137,71,51,75,26,2,65,58,57,55,16,67,100,90,121,337,499,143,60,88,96,91,90,47,133,83,137,12,83,14,34,,56,26
2021-04-28,32461,2254,3139,746,164,3341,249,1044,347,37,441,107,701,194,353,61,50,1741,74,119,91,84,664,92,33,138,71,51,75,26,2,65,58,57,55,16,67,100,90,121,337,499,143,60,88,96,91,90,47,133,83,137,12,83,14,34,,56,26
2021-04-29,32513,2255,3140,746,164,3347,249,1045,347,37,441,107,702,194,353,61,50,1745,74,119,91,84,664,92,33,138,71,51,75,26,2,65,58,57,55,16,67,100,90,121,338,499,143,60,88,96,92,90,47,133,83,137,12,84,14,34,,56,26
2021-04-30,32545,2257,3144,746,164,3348,249,1046,347,37,441,107,704,194,353,61,50,1749,74,120,91,84,666,92,33,138,71,51,75,26,2,65,58,57,55,16,67,100,90,121,340,499,143,60,88,96,92,90,47,133,83,137,12,84,14,34,,56,26
2021-05-01,32596,2257,3144,746,164,3349,249,1050,347,37,442,107,705,194,354,61,50,1750,74,120,91,84,666,92,33,139,71,51,75,26,2,65,58,57,55,16,67,100,90,121,340,501,143,60,88,96,92,90,47,133,83,137,12,84,14,34,,56,26
2021-05-02,32626,2258,3144,747,164,3352,249,1050,347,37,442,107,706,194,354,61,50,1752,74,120,91,84,667,92,33,139,71,51,75,26,2,65,58,57,55,16,67,100,90,121,340,501,143,60,88,96,92,90,47,133,83,137,12,84,14,34,,56,26
2021-05-03,32662,2259,3150,748,164,3353,250,1051,347,37,442,107,707,194,354,61,50,1755,75,120,91,84,668,92,33,139,71,51,75,26,2,66,58,57,55,16,67,100,90,121,343,502,143,60,88,96,92,90,47,133,83,138,12,84,14,34,,56,26
2021-05-04,32698,2260,3153,748,164,3354,250,1055,348,37,442,107,709,195,354,61,50,1760,75,121,91,84,668,92,33,139,71,51,76,26,2,66,58,57,55,16,67,100,90,121,344,502,143,60,88,96,92,90,47,134,83,139,12,85,14,34,,56,26
2021-05-05,32735,2261,3154,748,164,3362,250,1057,348,37,442,107,710,195,354,61,50,1761,75,121,91,84,668,92,33,139,71,51,76,26,2,66,58,57,55,16,67,101,90,121,346,503,143,60,88,96,92,90,47,134,83,140,12,85,14,34,,56,26
2021-05-06,32760,2261,3156,748,165,3362,250,1057,348,37,442,107,710,195,355,61,50,1763,75,121,91,84,668,92,33,139,71,51,76,26,2,66,58,57,55,16,67,101,90,121,348,503,143,60,88,96,92,90,47,134,83,140,12,85,14,34,,56,26
2021-05-07,32786,2262,3158,748,165,3365,250,1057,348,37,442,107,711,195,355,61,50,1765,75,121,91,84,668,92,33,140,72,51,76,26,2,66,58,57,55,16,67,101,90,121,349,503,143,60,88,96,92,90,47,134,83,140,12,86,14,34,,56,26
2021-05-08,32810,2263,3159,748,165,3368,251,1057,348,37,442,107,711,196,355,61,51,1767,75,122,91,84,668,92,33,140,72,51,76,26,2,66,58,57,55,16,67,101,91,121,352,505,143,60,88,96,92,90,47,134,83,140,12,86,14,34,,56,26
2021-05-09,32836,2263,3159,749,166,3370,251,1059,349,37,442,107,712,196,355,61,51,1769,75,122,91,84,668,92,33,140,72,51,76,26,2,66,58,57,55,16,67,101,91,121,353,505,143,60,88,96,92,90,47,134,83,140,12,86,14,34,,56,26
2021-05-10,32864,2264,3159,749,166,3372,251,1060,349,37,442,107,712,197,355,61,51,1770,75,122,91,84,669,92,33,140,72,51,76,26,2,66,58,57,55,16,67,101,91,122,354,505,143,60,88,96,92,90,47,134,83,140,12,86,14,34,,56,26
2021-05-11,32887,2264,3159,749,166,3374,251,1063,350,37,442,107,714,197,356,61,51,1773,75,122,91,84,670,92,33,140,72,52,76,26,2,66,58,57,55,16,67,101,91,123,356,505,143,60,88,96,92,90,47,135,83,140,12,87,14,34,,56,26
2021-05-12,32934,2264,3159,750,166,3375,251,1063,350,37,442,107,715,198,356,61,51,1775,75,123,91,84,671,92,33,140,72,52,76,26,2,66,58,57,55,16,67,101,91,123,358,505,143,60,88,96,92,90,47,135,83,140,12,87,14,34,,56,26
2021-05-13,32966,2265,3160,750,166,3377,251,1067,350,37,443,107,715,198,356,61,51,1775,75,123,91,84,671,92,33,140,72,52,76,26,2,66,58,57,55,16,67,101,91,123,358,505,143,60,88,96,92,90,47,135,83,140,12,87,14,34,,56,26
2021-05-14,32991,2266,3161,750,166,3378,251,1069,350,37,444,107,715,199,357,62,51,1775,75,123,91,84,671,92,33,140,72,52,76,26,2,66,58,57,55,16,67,101,91,123,358,505,143,60,88,96,92,90,47,135,83,140,12,87,14,34,,56,26
2021-05-15,32991,2266,3161,750,166,3379,251,1074,350,37,444,107,715,200,357,62,51,1776,75,123,91,84,671,92,33,140,72,52,76,26,2,66,58,57,55,16,67,101,91,123,360,505,143,60,88,96,92,90,47,135,83,141,12,87,14,34,,56,26
2021-05-16,33016,2268,3162,750,166,3381,251,1075,350,37,444,107,716,200,357,62,51,1778,77,123,91,84,671,92,33,140,72,52,76,26,2,67,58,57,55,17,67,101,91,123,362,505,143,60,88,96,92,90,47,135,83,141,12,87,14,34,,56,26
2021-05-17,33043,2268,3163,750,166,3381,251,1076,350,37,444,107,716,200,357,62,51,1778,77,123,91,84,671,92,33,140,72,52,76,26,2,67,58,57,55,17,67,102,91,123,363,505,143,60,88,96,92,90,47,135,83,141,12,88,14,34,,56,26
2021-05-18,33065,2270,3163,750,166,3381,251,1078,350,37,444,107,716,200,358,62,52,1779,77,123,91,84,671,92,33,140,72,52,76,26,2,67,58,57,55,17,67,102,91,123,364,506,143,60,88,96,92,90,47,135,83,141,12,88,14,34,,56,26
2021-05-19,33078,2270,3163,750,166,3383,251,1082,350,37,444,107,717,200,358,62,52,1780,78,123,91,84,672,92,33,141,72,52,76,26,2,67,59,57,55,17,67,102,91,123,364,506,143,60,88,96,92,90,47,135,83,141,12,88,14,34,,56,26
2021-05-20,33090,2270,3166,750,167,3384,251,1085,350,37,444,107,717,200,358,62,52,1781,78,124,91,84,672,92,33,141,72,52,76,26,2,68,59,57,55,17,67,103,91,123,365,506,143,60,88,96,92,90,47,135,83,141,12,88,14,35,,56,26
2021-05-21,33107,2272,3167,750,167,3384,251,1086,351,37,444,107,717,200,359,62,52,1781,78,124,91,84,672,93,33,141,72,52,76,26,2,68,59,57,55,17,67,103,91,123,365,506,143,60,88,96,92,90,47,135,83,141,12,88,14,35,,56,26
2021-05-22,33110,2275,3167,750,167,3386,252,1090,351,37,444,107,717,200,360,62,52,1782,78,124,91,84,672,93,33,141,72,52,76,26,2,68,59,57,55,17,67,103,91,123,365,508,143,60,88,96,92,90,47,135,83,141,12,88,14,35,,56,26
2021-05-23,33125,2275,3167,750,167,3386,252,1090,351,37,444,107,717,201,362,62,52,1783,78,124,91,84,672,93,33,141,72,52,76,26,2,68,59,57,55,17,67,103,91,123,365,508,143,60,88,96,92,90,47,135,83,141,12,88,14,35,,56,26
2021-05-24,33146,2275,3167,751,167,3388,252,1090,351,37,444,107,717,201,362,62,52,1786,78,124,91,84,672,93,33,141,72,52,76,26,2,68,59,57,55,17,68,103,91,123,365,509,143,60,88,96,92,90,47,135,83,141,12,89,14,35,,56,26
2021-05-25,33156,2277,3167,751,167,3390,252,1090,351,37,444,107,717,201,362,62,52,1788,78,124,91,84,673,93,33,141,72,52,76,26,2,68,59,57,55,17,68,103,91,123,365,509,143,60,88,96,92,90,47,135,83,141,12,89,14,35,,56,26
2021-05-26,33169,2277,3167,751,167,3390,254,1093,352,37,444,107,717,201,362,62,52,1788,78,124,91,86,674,93,33,141,73,52,76,26,2,68,59,57,55,17,68,103,91,123,366,509,143,60,88,96,92,90,47,135,83,142,12,89,14,36,,56,26
2021-05-27,33184,2278,3167,751,167,3390,254,1094,352,37,444,107,717,202,363,62,52,1788,78,124,91,86,674,93,33,141,73,52,76,26,2,68,59,57,55,17,68,103,91,123,366,510,143,60,89,96,92,90,47,135,83,142,12,89,14,36,,56,26
2021-05-28,33199,2279,3168,751,167,3390,254,1096,352,37,444,107,717,202,363,62,52,1789,78,124,91,86,674,93,33,141,73,52,76,26,2,68,59,57,55,17,68,104,91,124,368,510,143,60,89,96,92,90,47,135,83,143,12,89,14,36,,56,26
2021-05-29,33207,2281,3168,751,167,3390,254,1096,353,37,444,107,717,202,363,62,52,1789,78,124,91,86,675,93,33,141,74,52,76,26,2,68,59,57,55,17,68,104,91,124,368,510,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-05-30,33213,2283,3168,752,167,3391,255,1097,353,37,444,107,717,202,363,62,52,1789,78,124,91,86,675,93,33,141,74,52,76,26,2,68,60,57,55,17,68,104,91,124,370,511,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-05-31,33222,2283,3169,752,168,3392,255,1097,353,37,444,107,718,202,363,62,52,1793,78,124,91,86,675,93,33,141,74,52,76,26,2,68,60,57,55,17,68,104,91,124,370,512,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-06-01,33240,2284,3169,752,168,3392,256,1098,354,37,444,107,719,203,363,62,52,1794,78,124,91,86,675,93,33,142,74,52,76,26,2,68,60,57,55,17,68,104,91,124,370,512,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-06-02,33245,2284,3169,752,168,3392,256,1100,354,37,444,107,719,203,363,62,52,1795,78,124,91,86,675,93,33,142,74,52,76,26,2,68,60,57,55,17,68,104,91,124,371,512,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-06-03,33257,2284,3170,752,168,3393,256,1101,354,37,445,107,719,203,363,62,52,1796,78,124,92,86,675,93,33,142,74,52,76,26,2,68,60,57,55,17,68,104,91,124,371,512,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-06-04,33277,2284,3171,752,168,3394,256,1103,354,37,445,107,719,203,363,63,52,1798,79,124,92,87,675,93,33,142,74,52,76,26,2,68,60,57,55,17,68,104,91,124,371,512,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-06-05,33280,2285,3172,752,168,3396,257,1104,354,37,445,107,719,203,363,63,52,1798,79,125,92,87,676,93,33,142,74,52,76,26,2,68,60,57,55,17,69,104,91,124,371,512,143,60,89,96,92,91,47,135,83,143,12,89,14,36,,56,26
2021-06-06,33302,2285,3173,753,168,3396,257,1107,355,37,445,107,719,203,365,63,52,1798,79,125,92,87,676,93,33,142,74,52,76,26,2,68,60,57,55,17,69,104,91,124,371,512,143,62,89,96,92,91,47,135,83,143,12,90,14,36,,56,26
2021-06-07,33307,2285,3173,753,168,3397,257,1108,355,37,445,107,719,204,365,63,52,1800,79,125,92,87,676,93,33,142,74,52,76,26,2,68,60,57,55,17,69,104,91,124,371,512,143,62,89,96,92,91,47,135,83,143,12,90,14,36,,56,26
2021-06-08,33309,2285,3173,754,168,3398,257,1110,355,38,445,107,719,205,366,63,52,1800,79,125,92,87,676,93,33,142,74,52,76,26,2,68,60,57,55,17,69,104,91,124,371,513,143,62,89,96,92,91,47,135,83,144,12,90,14,36,,56,26
2021-06-09,33313,2286,3173,754,168,3398,257,1110,355,38,445,107,719,205,366,63,52,1801,79,125,92,87,677,93,33,142,74,52,76,26,2,68,60,57,55,17,69,104,91,124,371,513,143,62,89,96,92,91,47,135,83,144,12,91,14,36,,56,26
2021-06-10,33322,2286,3174,754,168,3398,257,1110,355,38,445,108,719,205,366,63,52,1802,79,125,92,87,677,93,33,142,74,53,76,26,2,68,60,57,55,17,69,104,91,124,371,513,143,62,89,96,92,91,47,135,83,144,12,91,14,36,,56,26
2021-06-11,33331,2286,3174,754,168,3399,257,1110,355,38,445,109,719,205,366,63,52,1803,79,125,92,87,677,93,33,142,75,53,76,26,2,68,60,57,55,17,70,104,91,124,371,513,144,62,89,96,92,91,47,135,83,144,12,91,14,36,,56,26
2021-06-12,33339,2288,3174,754,168,3399,257,1110,356,38,445,109,719,205,366,63,52,1805,79,125,92,87,677,93,33,142,75,53,76,26,2,68,60,57,55,17,70,104,91,124,372,513,144,62,89,96,92,92,47,135,83,145,12,91,14,36,,56,26
2021-06-13,33344,2289,3174,754,168,3400,257,1110,356,38,445,109,719,205,366,63,52,1806,79,125,92,87,677,93,33,142,76,53,76,26,2,68,60,57,55,17,70,104,91,124,372,513,144,62,89,96,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-14,33348,2290,3175,754,168,3400,257,1110,356,38,445,109,720,205,366,63,52,1806,79,126,92,87,677,93,33,142,76,53,76,26,2,68,60,57,55,17,70,104,91,124,372,514,144,62,89,96,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-15,33359,2291,3175,754,168,3400,257,1110,356,38,445,109,721,205,366,63,52,1807,79,126,92,87,677,93,33,142,76,53,76,26,2,68,60,57,55,17,70,104,91,124,373,514,145,62,89,96,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-16,33358,2291,3175,754,168,3400,257,1110,356,38,445,109,721,205,366,63,52,1808,79,127,92,87,677,93,33,142,76,53,76,26,2,68,60,57,55,17,70,104,91,124,374,514,145,62,89,96,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-17,33370,2291,3175,754,168,3400,257,1110,356,38,445,109,722,205,366,63,52,1808,79,127,92,87,677,93,33,142,76,53,76,26,2,68,60,57,55,17,70,104,91,124,374,514,145,62,89,97,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-18,33371,2291,3176,754,168,3400,257,1111,356,38,445,109,722,205,366,63,52,1809,79,127,92,87,677,93,33,143,76,53,76,26,2,68,60,57,55,17,70,104,91,124,374,516,145,63,89,97,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-19,33374,2291,3176,754,168,3400,257,1112,357,38,445,109,722,205,366,63,52,1809,79,127,92,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,70,104,92,124,374,516,145,63,89,97,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-20,33374,2291,3177,754,168,3400,257,1113,357,38,445,109,722,205,366,63,52,1809,79,127,92,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,70,104,92,124,374,516,145,63,89,97,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-21,33378,2291,3178,754,168,3401,257,1113,357,38,445,109,722,205,366,63,52,1809,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,92,124,374,516,145,63,89,97,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-22,33388,2291,3178,754,168,3401,257,1113,357,39,446,109,723,205,366,63,52,1810,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,92,124,374,516,145,63,89,97,92,92,47,136,83,145,12,91,14,36,,56,26
2021-06-23,33390,2292,3178,755,168,3401,257,1114,357,39,446,109,723,205,366,63,52,1811,79,127,93,87,678,93,33,143,76,53,76,26,2,68,60,57,55,17,71,104,92,124,374,516,146,63,89,97,92,92,47,136,83,145,12,91,14,36,,57,26
