,Douglas,Jefferson,Denver,Eagle,El Paso,Arapahoe,Larimer,Gunnison,Pitkin,Adams,Clear Creek,Pueblo,Routt,Summit,Weld,Boulder,Mesa,Garfield,Yuma,Crowley,Grand,Morgan,Broomfield,Park,San Miguel,Chaffee,Elbert,Hinsdale,Montrose,Unknown,La Plata,Logan,Teller,Delta,Fremont,Huerfano,Otero,Kit Carson,Rio Grande,Washington,Alamosa,Costilla,Lincoln,Baca,Moffat,Mineral,Montezuma,Archuleta,Phillips,Lake,Saguache,Custer,Las Animas,Rio Blanco,Ouray,Gilpin,Prowers,San Juan,Cheyenne,Conejos,Bent,Jackson,Sedgwick,Dolores,Kiowa
2020-03-05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,0,0,0,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,0,0,0,1,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,0,2,3,1,5,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,0,3,3,1,7,1,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,0,5,3,1,7,1,1,1,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,0,5,5,2,10,3,3,1,2,0,0,1,0,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2020-03-29,0,5,5,2,11,3,3,1,2,0,0,1,0,0,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2020-03-30,0,5,6,4,11,0,4,1,2,0,0,2,0,0,10,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
2020-03-31,0,6,7,4,13,6,6,1,2,2,0,2,0,0,12,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-04-01,0,7,8,4,14,7,7,1,2,6,0,2,0,0,13,2,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-04-02,1,9,11,4,16,10,7,1,2,7,0,2,0,0,16,2,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
2020-04-03,2,13,14,5,18,10,7,1,2,9,0,2,0,0,16,2,0,1,0,1,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
2020-04-04,3,15,14,5,22,10,8,1,2,9,0,2,0,0,22,3,0,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-04-05,4,17,16,5,25,13,8,1,2,10,0,2,0,0,24,3,0,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-04-06,4,18,15,5,28,15,8,1,2,12,0,2,0,0,26,3,0,1,0,1,0,0,2,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-04-07,8,21,31,5,28,16,8,1,2,14,0,3,0,0,27,3,0,1,0,1,0,0,2,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-04-08,8,23,33,5,30,19,8,1,2,14,0,3,0,0,30,3,0,1,0,1,0,0,2,0,0,2,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
2020-04-09,10,25,38,5,32,24,9,2,2,16,0,3,0,0,36,7,0,2,0,1,0,0,2,0,0,3,1,0,3,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-10,10,25,42,5,33,30,9,2,2,23,0,3,1,0,40,7,0,2,0,1,0,0,2,0,0,3,1,0,3,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-11,10,25,46,5,35,37,9,3,2,25,0,3,1,0,44,8,0,2,0,1,0,0,2,0,0,3,1,0,4,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-12,10,29,46,5,37,38,9,3,2,26,0,3,1,1,48,11,0,2,0,1,0,0,2,0,0,3,1,0,4,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-13,11,30,51,6,39,39,9,3,2,26,0,3,1,1,53,12,0,2,0,1,0,0,2,0,0,4,1,0,4,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-14,12,31,56,6,41,43,9,3,2,27,0,4,1,1,55,14,0,2,0,1,0,0,2,0,0,4,1,0,5,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-15,15,32,61,6,43,52,9,3,2,28,0,4,1,1,57,15,0,2,0,1,0,0,2,0,0,4,1,0,6,1,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-16,15,33,63,6,48,55,9,3,2,29,0,5,1,1,60,15,0,2,0,1,0,0,2,0,0,4,1,0,7,3,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-17,15,35,66,6,49,58,10,3,2,31,0,6,1,1,61,15,0,2,0,1,0,2,2,0,0,4,1,0,7,1,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-18,15,36,74,6,49,62,12,3,2,33,0,6,2,1,61,17,0,2,0,1,0,2,2,0,0,4,1,0,7,1,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-19,16,36,75,7,49,65,12,3,2,35,0,7,2,1,64,17,0,2,0,1,0,2,2,0,0,4,1,0,7,1,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-20,17,36,83,7,50,72,13,3,2,37,0,7,2,1,68,17,0,2,0,1,0,3,2,0,0,4,1,0,9,1,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-21,17,40,91,7,53,80,13,3,2,46,1,7,2,1,69,18,0,2,0,1,0,4,2,0,0,4,1,0,9,1,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-22,21,43,96,7,54,96,14,4,2,46,1,7,3,1,69,23,0,2,0,1,0,4,3,0,0,9,1,0,9,0,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-23,21,53,98,7,55,101,15,4,2,46,1,8,3,1,70,28,0,2,0,1,0,8,4,0,0,9,1,0,9,0,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-24,21,61,128,7,72,125,18,4,3,57,1,9,4,1,82,28,0,2,0,1,0,8,5,0,0,13,1,0,9,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-25,19,61,132,7,66,127,18,4,2,57,1,9,4,1,78,29,0,2,0,1,0,11,5,0,0,12,1,0,9,2,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-26,21,61,132,7,68,127,18,4,2,58,1,9,4,2,79,30,0,2,0,1,0,13,5,0,0,12,1,0,9,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-27,21,65,135,7,68,130,19,4,2,60,1,9,4,2,87,33,0,2,0,1,0,15,5,0,0,12,1,0,10,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-28,21,68,145,7,69,136,19,4,2,61,1,9,4,2,88,33,0,2,0,1,0,16,9,0,0,13,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-29,22,73,150,7,69,140,19,4,2,62,1,10,4,2,93,39,0,2,0,1,0,16,9,0,0,15,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-04-30,22,73,154,7,70,141,19,5,2,63,1,10,4,2,95,40,0,2,0,1,0,16,9,0,0,15,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-05-01,23,80,163,7,71,152,19,5,2,68,1,10,5,2,100,40,0,2,0,1,0,17,11,0,0,15,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-05-02,23,81,164,7,74,153,19,5,2,68,1,10,5,2,100,42,0,2,0,1,0,20,12,0,0,15,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-05-03,23,83,166,7,75,156,19,5,2,68,1,10,5,2,100,44,0,2,0,1,0,20,12,0,0,15,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-05-04,23,85,166,7,76,157,19,5,2,68,1,11,6,2,102,44,0,2,0,1,0,20,12,0,0,16,1,0,11,0,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-05-05,23,88,188,7,78,165,19,5,2,72,1,11,6,2,107,46,0,2,0,1,0,21,16,0,0,16,1,0,11,1,0,1,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,
2020-05-06,25,87,195,7,77,169,19,6,2,75,1,11,6,2,109,46,0,2,0,1,0,21,16,0,0,16,1,0,11,1,0,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-07,26,90,199,7,77,172,19,6,2,78,1,12,6,2,113,49,0,2,0,1,0,22,16,0,0,16,1,0,11,1,0,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
2020-05-08,27,93,202,7,78,177,19,6,2,80,1,12,6,2,113,50,0,2,0,1,0,22,16,0,0,16,1,0,11,1,0,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
2020-05-09,28,94,205,7,78,176,19,6,2,81,1,12,6,2,113,50,0,2,0,1,0,22,17,0,0,16,1,0,11,1,1,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
2020-05-10,28,94,206,7,78,176,19,6,2,81,1,12,6,2,113,53,0,2,0,1,0,22,17,0,0,16,1,0,11,1,1,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-11,29,94,212,8,79,179,19,6,2,81,1,12,6,2,114,55,0,2,0,1,0,22,17,0,0,16,1,0,11,2,1,2,2,1,0,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-12,29,97,214,8,81,183,19,6,2,84,1,12,6,2,117,56,0,2,0,1,0,22,20,0,0,16,2,0,11,2,1,3,2,1,0,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-13,30,105,233,8,81,200,19,6,2,86,1,12,6,2,119,57,0,2,0,1,0,24,20,0,0,17,2,0,11,2,1,3,2,1,0,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-14,31,107,237,8,81,213,19,6,2,91,1,13,6,2,119,58,0,2,0,1,0,26,22,0,0,17,2,0,11,0,1,3,2,1,0,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-15,37,118,248,8,83,227,21,6,2,99,1,13,6,2,122,58,0,2,0,1,0,27,22,0,0,17,2,0,11,0,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-16,38,122,261,8,83,244,21,6,2,102,1,13,6,2,123,59,0,2,0,1,0,29,22,0,0,17,2,0,11,0,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-17,39,126,265,8,83,254,21,6,2,102,1,13,6,2,123,60,0,2,0,1,0,32,22,0,0,17,2,0,11,0,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-18,39,128,272,8,83,253,21,6,2,102,1,14,6,2,123,60,0,2,0,1,0,32,22,0,0,17,2,0,11,0,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-19,42,130,285,8,84,258,21,6,2,104,1,14,6,2,124,60,0,2,0,1,0,35,24,0,0,17,2,0,11,1,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-20,43,136,294,8,88,272,21,6,2,108,1,14,6,2,125,60,0,2,0,1,0,37,24,0,0,18,2,0,11,1,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-21,43,140,296,8,88,273,21,6,2,108,1,14,6,2,125,61,0,2,0,1,0,38,24,0,0,18,2,0,12,1,1,3,2,1,0,0,1,3,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-22,43,142,299,8,88,276,21,6,2,111,1,14,6,2,125,61,0,2,0,1,0,40,25,0,0,18,2,0,12,1,1,3,2,1,0,0,1,3,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-23,44,142,299,8,88,278,21,6,2,112,1,14,6,2,125,61,0,2,0,1,0,41,25,0,0,18,2,0,12,0,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-24,44,144,299,8,89,280,21,6,2,112,1,14,6,2,125,61,0,2,0,1,0,41,25,0,0,18,2,0,12,0,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-25,44,146,298,8,89,280,21,6,2,112,1,14,6,2,124,61,0,2,0,1,0,41,25,0,0,19,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-26,44,147,301,8,89,284,21,6,2,116,1,14,6,2,127,63,0,2,0,1,0,42,26,0,0,19,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-27,44,157,313,8,89,298,22,6,2,118,1,14,6,2,128,63,0,2,0,1,0,42,26,0,0,19,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-28,45,164,324,8,89,301,27,6,2,118,1,15,6,2,129,63,0,2,0,1,0,42,26,0,0,19,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-29,45,169,326,8,89,304,27,6,2,120,1,16,6,2,130,63,0,2,0,1,0,42,26,0,0,20,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-30,45,171,327,8,88,305,27,6,2,120,1,16,6,2,131,64,0,2,0,1,0,43,26,0,0,20,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-31,45,171,327,8,88,305,27,6,2,120,1,17,6,2,131,65,0,2,0,1,0,43,26,0,0,20,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-01,45,171,329,8,89,307,28,6,2,123,1,18,6,2,132,66,0,2,0,1,0,43,27,0,0,20,2,0,12,,1,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-02,45,172,332,8,95,309,28,6,2,125,1,18,6,2,132,67,0,2,0,1,0,43,27,0,0,20,2,0,12,,1,4,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-03,46,172,334,8,96,320,28,6,2,127,1,18,6,2,133,67,0,2,0,1,0,45,27,0,0,20,2,0,12,,1,4,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-04,47,177,336,8,96,325,28,6,2,130,1,18,6,2,134,67,0,2,0,1,0,46,27,0,0,20,2,0,12,,1,4,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-05,47,179,338,8,97,326,28,6,2,135,1,18,6,2,134,67,0,2,0,1,0,46,27,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-06,47,180,339,8,96,326,28,6,2,136,1,18,6,2,135,67,0,2,0,1,0,46,27,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-07,47,180,339,8,96,326,28,6,2,136,1,18,6,2,135,67,0,2,0,1,0,46,27,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-08,47,182,348,8,98,326,28,6,2,138,1,18,6,2,135,67,0,2,0,1,0,46,27,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-09,47,185,349,8,99,329,28,6,2,140,1,19,6,2,135,67,0,2,0,1,0,45,27,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-10,47,189,357,8,100,331,28,6,2,143,1,19,6,2,135,67,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-11,48,192,358,8,100,334,27,6,2,143,1,20,6,2,136,68,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-12,48,197,360,8,102,335,27,6,2,143,1,22,6,2,136,68,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-13,49,197,360,8,102,335,27,6,2,144,1,22,6,2,136,69,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-14,49,197,360,8,102,335,27,6,2,144,1,22,6,2,136,70,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-15,49,198,364,8,103,335,27,6,2,144,1,22,6,2,136,70,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-16,50,198,363,8,106,338,29,6,2,146,1,23,6,3,136,70,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-17,50,200,364,8,113,339,29,6,2,149,1,23,6,3,136,70,0,2,0,1,0,45,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-18,50,202,366,8,114,340,29,6,2,149,1,23,6,3,136,70,0,2,0,1,0,46,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-19,51,203,366,8,116,339,29,6,2,150,1,23,6,3,136,71,0,2,0,1,0,46,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-20,51,203,367,8,116,339,29,6,2,152,1,23,6,3,136,71,0,2,0,1,0,46,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,1,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-21,51,203,367,8,116,339,29,6,2,152,1,23,6,3,136,71,0,2,0,1,0,46,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,1,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-22,51,205,367,8,116,339,29,6,2,153,1,24,6,3,136,71,0,2,0,1,0,46,28,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,1,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
2020-06-23,51,206,369,8,120,342,29,6,2,154,1,26,6,3,136,71,0,2,0,1,0,46,29,0,0,20,2,0,12,,1,5,2,1,0,0,1,3,1,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,
