,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2021-07-25,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1697,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-26,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1697,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-27,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1775,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-28,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1867,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-29,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,1923,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-30,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2106,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-07-31,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2106,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-01,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2106,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-02,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2106,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-03,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2206,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-04,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2346,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-05,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2430,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-06,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2722,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-07,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2722,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-08,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2722,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
2021-08-09,1832,689,291,3079,1009,437,367,846,285,551,127,802,1671,6472,221,352,1483,2883,844,516,1310,529,62,463,706,663,914,1387,332,284,89,482,306,158,335,52,394,366,996,160,657,58,170,97,114,2961,99,52,56,140,87,19,56,49,45,74,45,45,45,89,20,24,28,25,44,48,26,16
